tile_id,caption_lr,caption_sr,caption_gt,bleu1_lr,bleu1_sr,rouge1_lr,rouge1_sr,tfidf_lr,tfidf_sr
tile_0298,a green background with white flowers,a satellite image of a green field,aerial view of a forest,0.16666666666666669,0.2857142857142857,0.1818181818181818,0.3333333333333333,0.0,0.1273595297947935
tile_0299,a green leaf with white spots,an aerial view of a green field,aerial view of the fields and fields in the countryside,0.0,0.2791881675133095,0.0,0.3529411764705882,0.0,0.20192619442719448
tile_0300,a green leaf with white flowers in the background,a satellite image of a golf course,aerial view of the countryside,0.11111111111111109,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.08704446792504218,0.11234277891542777
tile_0301,a bunch of green leaves,a green field with a small lake in the middle,aerial view of farmland fields,0.2,0.0,0.20000000000000004,0.0,0.1273595297947935,0.0
tile_0302,a green background with leaves,a golf course in the woods,aerial view of the hills surrounding the village,0.0,0.11942188509563156,0.0,0.14285714285714288,0.0,0.1683684216367985
tile_0303,a green plant with white flowers in the background,a golf course in the woods,an aerial view of a green valley with a small village,0.26691246763893595,0.07243303475117972,0.3,0.11764705882352942,0.13507348367087132,0.0
tile_0304,a blur of a tree in the forest,an aerial view of a green field and a river,an aerial view of a forest with a road,0.4412484512922977,0.6,0.47058823529411764,0.631578947368421,0.18443191662261307,0.368023208756115
tile_0305,a white flower with a green stem,a satellite image of a green area with a small patch of land,an aerial view of the forest and the road,0.0,0.07692307692307693,0.0,0.09090909090909093,0.0,0.09865621511919306
tile_0306,a blur of a tree,a green field,an aerial view of the lake and surrounding land,0.08986579282344431,0.0,0.14285714285714285,0.0,0.10964258683453854,0.0
tile_0307,a white flower with green leaves on it,a green leaf with a black spot,an aerial view of the lake,0.0,0.0,0.0,0.0,0.0,0.0
tile_0308,a green leaf with a white background,aerial view of the golf course at the golf course,an aerial view of a green valley,0.2857142857142857,0.3,0.2857142857142857,0.3529411764705882,0.10163066979112656,0.18750311496760091
tile_0309,a green leaf with a white background,an aerial view of a green field,an aerial view of a green field with a small village,0.32269606971871956,0.5647181220077593,0.4444444444444444,0.7777777777777778,0.17856621555757482,0.7092972666062739
tile_0310,a green leaf with white flowers in the background,a satellite image of a golf course,an aerial view of a farm and fields,0.11111111111111109,0.24767939992862334,0.11764705882352941,0.26666666666666666,0.0,0.09349477497536716
tile_0311,a green leaf with a white background,an aerial view of the green fields and trees,an aerial view of a green valley with a small village,0.32269606971871956,0.44485411273156,0.4444444444444444,0.5,0.17856621555757482,0.387556981443423
tile_0312,green glitter,a satellite image of a golf course,an aerial view of a green field with trees,0.01509869171115925,0.21470779802151024,0.1818181818181818,0.25,0.1505569696020495,0.08704446792504217
tile_0313,a close up of a green plant with leaves,an aerial view of the green fields and trees,an aerial view of a green field with a small house,0.44485411273156,0.44485411273156,0.5,0.5,0.23577033983032974,0.387556981443423
tile_0314,a green leaf with a white background,an aerial view of a green field with a river running through it,an aerial view of a farm in the countryside,0.10735389901075512,0.38461538461538464,0.125,0.4545454545454546,0.0,0.2746117864358066
tile_0315,a close up of a green leaf,an aerial view of a green field with a river,aerial view of the farm,0.14285714285714285,0.3,0.16666666666666666,0.4,0.11234277891542777,0.317107466580271
tile_0316,a green leaf with white spots,a green forest with a river running through it,aerial view of a forest in the mountains,0.11942188509563156,0.2222222222222222,0.14285714285714288,0.23529411764705882,0.0,0.07780894359285004
tile_0317,a close up of a green leaf,a green field with a road and trees,an aerial view of a farm in the countryside,0.21470779802151024,0.11031211282307446,0.25,0.11764705882352941,0.08704446792504217,0.0
tile_0318,a green leaf with a white spot,an aerial view of the golf course at the golf course,an aerial view of a farm and fields,0.12383969996431167,0.36363636363636365,0.13333333333333333,0.4210526315789474,0.0,0.23304831764702297
tile_0319,a green leaf with white spots,a green field with a river running through it,an aerial view of a green valley,0.28216057496353797,0.2222222222222222,0.30769230769230765,0.25,0.10163066979112656,0.0845798608014702
tile_0320,a green leaf with white flowers in the background,a satellite image of a green forest,aerial view of a forest,0.11111111111111109,0.42857142857142855,0.14285714285714285,0.5,0.0,0.29121941856368966
tile_0321,a green leaf with white flowers in the background,an aerial view of the golf course at the golf course,aerial view of the countryside in the italian countryside,0.2222222222222222,0.45454545454545453,0.2222222222222222,0.5,0.17672814327788666,0.3116955119122993
tile_0322,a close up of a leaf with a white background,a satellite image of a golf course,a road in the middle of a forest,0.3,0.37151909989293497,0.33333333333333326,0.39999999999999997,0.0845798608014702,0.10163066979112656
tile_0323,a green tree with white flowers,a green field with a white flower,a large mountain with a forest in the background,0.2021768865708778,0.32206169703226534,0.26666666666666666,0.375,0.09349477497536716,0.09349477497536716
tile_0324,a blur of a person,a satellite image of a green field,an aerial view of a green field with a small lake,0.1807165271473212,0.4033700871483995,0.37499999999999994,0.5555555555555556,0.10964258683453854,0.29526755538240534
tile_0325,a man in a suit and tie is standing in front of a tree,a plane flying over a lush green field,an aerial view of a golf course,0.14285714285714285,0.12500000000000003,0.19047619047619047,0.13333333333333333,0.061005457719230355,0.0
tile_0326,a close up of a green leaf,a satellite image of a green field with a house in the middle,an aerial view of a green field with trees,0.32206169703226534,0.38461538461538464,0.375,0.4545454545454546,0.1908740661302035,0.2912194185636897
tile_0327,a green background with small leaves,a green field with a small patch of land,aerial view of the countryside,0.0,0.11111111111111109,0.0,0.14285714285714285,0.0,0.09349477497536716
tile_0328,a white flower in the middle of a green field,an aerial view of the site of the proposed site,an aerial view of a farm and a road,0.3,0.4,0.3157894736842105,0.4210526315789474,0.07244081925041987,0.31882319724566466
tile_0329,a green plant with white flowers,an aerial view of the area where the site of the proposed site is located,aerial view of the farm,0.0,0.26666666666666666,0.0,0.4,0.0,0.48575676022990927
tile_0330,a close up of a green leaf,an aerial view of a green field with a river running through it,aerial view of the countryside,0.14285714285714285,0.23076923076923078,0.16666666666666666,0.33333333333333337,0.11234277891542777,0.26242093626195995
tile_0331,a bunch of green leaves,aerial view of the green fields,aerial view of the fields,0.2,0.8333333333333334,0.20000000000000004,0.9090909090909091,0.1273595297947935,0.8466473536503037
tile_0332,a close up of a green leaf,an aerial view of a golf course,aerial view of rice fields,0.14285714285714285,0.42857142857142855,0.16666666666666666,0.5,0.11234277891542777,0.38087260847594373
tile_0333,a green leaf with white spots,aerial view of golf course,aerial view of rice fields in the countryside of the philippines,0.0,0.1807165271473212,0.0,0.37499999999999994,0.0,0.3111424502686144
tile_0334,a close up of a green leaf,an aerial view of a golf course,aerial view of a farm in the countryside,0.24767939992862334,0.4953587998572467,0.26666666666666666,0.5333333333333333,0.09349477497536716,0.3041257418754935
tile_0335,a close up of a green leaf,an aerial view of a green field,aerial view of the road from the air,0.12383969996431167,0.37151909989293497,0.13333333333333333,0.39999999999999997,0.07734781234369076,0.24478531173455215
tile_0336,a green plant with a white flower,a satellite image of a golf course,an aerial view of a green valley with a small village,0.32269606971871956,0.24202205228903967,0.4444444444444444,0.33333333333333326,0.17856621555757482,0.08176804146599938
tile_0337,a green gems stone,an aerial view of the site of the proposed site,an aerial view of a rural area,0.11809163818525367,0.4,0.18181818181818182,0.47058823529411764,0.0,0.35623391380599695
tile_0338,a green cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam,a satellite image of the golf course at the golf course,a view of a valley with trees and hills,0.047619047619047616,0.18181818181818182,0.06666666666666667,0.19999999999999998,0.0,0.050401258967805646
tile_0339,a green emerald gems,an aerial view of the green fields and trees,aerial view of the landscape of the amazon rainforest,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.40360399391113744
tile_0340,a green background with white flowers,a green forest with a small patch of land,a large hill with a forest and a road,0.2021768865708778,0.4444444444444444,0.26666666666666666,0.4444444444444444,0.10163066979112656,0.18443191662261307
tile_0341,a green leaf with a white flower,a green forest with a road and trees,a road winding through a lush green forest,0.37151909989293497,0.625,0.39999999999999997,0.625,0.10163066979112656,0.33609692727625745
tile_0342,a green leaf with white spots,an aerial view of a green field with trees,an aerial view of a farm and fields,0.11942188509563156,0.5555555555555556,0.14285714285714288,0.5882352941176471,0.0,0.368023208756115
tile_0343,a green tree with a white stripe on it,an aerial view of the site of the former military base,an aerial view of the farm and surrounding fields,0.0,0.45454545454545453,0.0,0.5,0.0,0.44826481634407167
tile_0344,a leaf with a white line on it,a satellite image of a green field,aerial view of the farm land,0.0,0.14285714285714285,0.0,0.15384615384615383,0.0,0.10163066979112656
tile_0345,a close up of a green leaf,aerial view of the river,aerial view of the fields,0.14285714285714285,0.8,0.16666666666666666,0.8000000000000002,0.11234277891542777,0.6694188517266485
tile_0346,a green leaf with a white background,an aerial view of the golf course at the golf course,an aerial view of a farm and fields,0.12383969996431167,0.36363636363636365,0.13333333333333333,0.4210526315789474,0.0,0.23304831764702297
tile_0347,a close up of a green leaf,an aerial view of a green field with trees,aerial view of the farm,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.42857142857142855,0.11234277891542777,0.317107466580271
tile_0348,a green leaf with a blur of the leaves,a green field with a river running through it,aerial view of a green valley in the mountains,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2532094495161745,0.07244081925041986
tile_0349,a green leaf with white spots,a green golf course with a hole in the middle,aerial view of the golf course at the golf course at the golf course,0.0,0.20109601381069178,0.0,0.25,0.0,0.39252327781545904
tile_0350,a green and white background with small leaves,aerial view of the countryside,an aerial view of a green field with trees,0.3309363384692233,0.26959737847033294,0.35294117647058826,0.42857142857142855,0.15592892548708362,0.317107466580271
tile_0351,a close up of a green leaf,an aerial view of a green field with a road,aerial view of the countryside,0.14285714285714285,0.3,0.16666666666666666,0.4,0.11234277891542777,0.317107466580271
tile_0352,a close up of a green leaf,an aerial view of a golf course,an aerial view of a green field with a small pond,0.32269606971871956,0.4033700871483995,0.4444444444444444,0.5555555555555556,0.1785662155575748,0.3808165329771115
tile_0353,a green background with a blur effect,a satellite image of a golf course,aerial view of farmland fields in the countryside of the italian countryside,0.0,0.06993452279385044,0.0,0.10526315789473685,0.0,0.1191471932867773
tile_0354,a green and white background with a small bird,an aerial view of a green field,an aerial view of a green field with trees,0.3333333333333333,0.7514772930752859,0.3333333333333333,0.8750000000000001,0.15592892548708362,0.7765145304745155
tile_0355,a blur of a person walking on a path,a large field with a small pond in the middle,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0356,a camouflage cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam,aerial view of the green fields,a large field with lots of green grass,0.047619047619047616,0.23884377019126307,0.06896551724137931,0.28571428571428575,0.0,0.18443191662261307
tile_0357,a green gems,aerial view of the golf course at the golf course at the golf course,an aerial view of a farm and a river,0.045111761078870896,0.21428571428571425,0.16666666666666666,0.2608695652173913,0.0,0.1133690920669983
tile_0358,a green and white image of a man,an aerial view of the site of the proposed site,an aerial view of the site of the proposed site,0.09735009788392564,1.0,0.11111111111111112,1.0,0.11521554337793123,1.0
tile_0359,a green leaf with a white flower in the middle,a golf course in the woods,an aerial view of the site of the proposed site,0.10000000000000002,0.08556951983876535,0.10000000000000002,0.125,0.0986796179798696,0.12735952979479356
tile_0360,a green leaf with a blur effect,an aerial view of a green field with a road,an aerial view of a rural area,0.14285714285714285,0.5,0.14285714285714285,0.588235294117647,0.0,0.41120705506761873
tile_0361,a green leaf with a white stripe,a satellite image of a green field,an aerial view of a green field with trees,0.32206169703226534,0.4294155960430205,0.375,0.5,0.19087406613020352,0.317107466580271
tile_0362,a close up of a green leaf,an aerial view of the river and surrounding farmland,aerial view of the countryside,0.14285714285714285,0.4444444444444444,0.16666666666666666,0.5714285714285714,0.11234277891542777,0.4392749903163555
tile_0363,a small bird perched on a leaf,a satellite image of a green field with a river running through it,aerial view of the countryside,0.0,0.07692307692307693,0.0,0.1111111111111111,0.0,0.07734781234369076
tile_0364,a green leaf with white flowers,an aerial view of a golf course,an aerial view of a farm and fields,0.11942188509563156,0.6191984998215584,0.14285714285714288,0.6666666666666666,0.0,0.45026814465562653
tile_0365,a close up of a green leaf,a satellite image of a golf course,an aerial view of a green valley with a road,0.37225089001774603,0.2791881675133095,0.47058823529411764,0.3529411764705882,0.1908740661302035,0.08704446792504217
tile_0366,a green leaf with a white background,a satellite image of a river running through a green landscape,aerial view of the farm,0.0,0.0909090909090909,0.0,0.12500000000000003,0.0,0.08704446792504217
tile_0367,a close up of a leaf with a blur,a satellite image of a golf course,aerial view of the countryside,0.11111111111111109,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.10163066979112656,0.11234277891542777
tile_0368,a close up of a green leaf,an aerial view of a green field with a small house,an aerial view of a farm in the countryside,0.21470779802151024,0.45454545454545453,0.25,0.5,0.08704446792504217,0.31125746752705385
tile_0369,a green leaf with white spots,a satellite image of the golf course at the golf course,an aerial view of a green field with trees,0.3032653298563167,0.18181818181818182,0.4,0.19999999999999998,0.19087406613020352,0.04692402084245643
tile_0370,a blur of green leaves,aerial view of the green fields,an aerial view of a green field with trees,0.26959737847033294,0.4043537731417556,0.42857142857142855,0.5333333333333333,0.2202881505618297,0.41120705506761873
tile_0371,a small white flower on a green leaf,a satellite image of a green field with a lake,an aerial view of a farm and fields,0.12500000000000003,0.2,0.125,0.22222222222222224,0.0,0.07780894359285004
tile_0372,a green leaf with white spots,an aerial view of the site of the proposed site,aerial view of the site of the proposed new farm,0.0,0.8,0.0,0.8000000000000002,0.0,0.7900322566465156
tile_0373,a bird is sitting on a branch in the woods,an aerial view of a golf course,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0374,a close up of a green leaf,an aerial view of the site of the battle of waterloo,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0375,a pink flower with green leaves in the background,aerial view of the golf course at the golf club,a large field with a river running through it,0.2222222222222222,0.0,0.2222222222222222,0.0,0.07244081925041986,0.0
tile_0376,a close up of a green leaf,a large body of water,an aerial view of a lake surrounded by trees,0.21470779802151024,0.17973158564688863,0.25,0.2857142857142857,0.08704446792504217,0.09867961797986957
tile_0377,a bunch of white flowers on a black background,a green field with a small patch of land,aerial view of the golf course at the golf course at the golf course,0.06375038008193697,0.06375038008193697,0.08695652173913043,0.08695652173913043,0.034287183990724265,0.034287183990724265
