tile_id,classe,caption_lr,caption_sr,bleu1_lr,bleu1_sr,rouge1_lr,rouge1_sr,tfidf_lr,tfidf_sr
tile_0303,vegetacao cultivada,"The image shows a mix of land cover types, including trees, grass, and possibly a building or other structures in the background.","The image shows a mix of land cover types, including trees, a building, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0304,floresta,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in moss.","The image shows a mix of land cover types, including trees, a bridge, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0305,floresta,"The image shows a remote sensing scene with a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a roundabout.",0,0,0.0,0.0,0.0,0.0
tile_0306,vegetacao cultivada,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a roundabout.",0,0,0.0,0.0,0.0,0.0
tile_0307,massa dagua,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0308,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and a building, with some trees located at the top left and bottom right corners.","The image shows a mix of land cover types, including trees, buildings, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0309,campo,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0310,vegetacao cultivada,The image shows a forest area with some trees at the bottom left and right.,"The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0311,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, a road, and a roundabout.",0,0,0.0,0.0,0.0,0.0
tile_0312,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in leaves.","The image shows a mix of land cover types, including trees, buildings, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0313,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a dam, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0314,vegetacao cultivada,"The image shows a mix of land cover types, including trees, windmills, and a single gray windmill at the center.","The image shows a mix of land cover types, including baseball fields, trees, and a dam.",0,0,0.0,0.0,0.0,0.0
tile_0315,vegetacao cultivada,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, buildings, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0316,vegetacao cultivada,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass, with some areas appearing more green than others.","The image shows a mix of land cover types, including trees, a bridge, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0317,floresta,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0318,campo,"The image shows a mix of land cover types, including trees, a road, and a small area of land at the bottom right.","The image shows a mix of land cover types, including trees, buildings, and a dam.",0,0,0.0,0.0,0.0,0.0
tile_0319,floresta,"The image shows a mix of land cover types, including trees, a football field, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0320,vegetacao cultivada,"The image shows a mix of land cover types, including trees, water, and a small area of land at the bottom left.","The image shows a mix of land cover types, including trees, a dam, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0321,vegetacao cultivada,"The image shows a mix of land cover types, including trees, grass, and a small area of land at the bottom right.","The image shows a mix of land cover types, including trees, a building, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0322,floresta,"The image shows a mix of land cover types, including trees, shrubs, and a golf field.","The image shows a mix of land cover types, including trees, a golf field, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0323,floresta,"The image shows a remote sensing scene with a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a roundabout, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0324,campo,"The image shows a coastal area with a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0325,floresta,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a remote sensing scene with a mix of land cover types, including trees, a dam, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0326,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and a building, with some trees located at the bottom left and top right corners.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0327,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in trees and shrubs.","The image shows a mix of land cover types, including trees, buildings, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0328,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0329,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0330,vegetacao cultivada,"The image shows a mix of land cover types, including trees, grass, and possibly buildings or other structures.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0331,vegetacao cultivada,"The image shows a mix of land cover types, including trees, fields, and possibly buildings or roads.","The image shows a mix of land cover types, including trees, fields, and a dam, with some trees located at the bottom left and top right.",0,0,0.0,0.0,0.0,0.0
tile_0332,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in trees.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0333,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in moss.","The image shows a mix of land cover types, including trees, a dam, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0334,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in trees and shrubs.","The image shows a mix of land cover types, including trees, buildings, and a dam, with some trees located at the bottom left and top right corners.",0,0,0.0,0.0,0.0,0.0
tile_0335,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0336,floresta,"The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, a dam, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0337,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a road, and a roundabout.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0338,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0339,campo,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in trees and shrubs.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0340,floresta,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0341,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, a dam, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0342,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0343,campo,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0344,vegetacao cultivada,"The image shows a mix of land cover types, including trees, leaves, and a small amount of water.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0345,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a road, and a roundabout.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0346,vegetacao cultivada,"The image shows a mix of land cover types, including trees, grass, and a road.","The image shows a mix of land cover types, including trees, buildings, and a golf course.",0,0,0.0,0.0,0.0,0.0
tile_0347,campo,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, a dam, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0348,floresta,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing greener than others.","The image shows a mix of land cover types, including trees, a bridge, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0349,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in leaves.","The image shows a mix of land cover types, including trees, a road, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0350,vegetacao cultivada,"The image shows a mix of land cover types, including trees, grass, and possibly buildings or other structures, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, a dam, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0351,vegetacao cultivada,"The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a small area of land at the top right corner.","The image shows a mix of land cover types, including trees, buildings, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0352,vegetacao cultivada,The image shows a land cover type of a golf field with a large roundabout in the center.,"The image shows a mix of land cover types, including trees, buildings, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0353,vegetacao cultivada,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including baseball fields, trees, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0354,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, grass, and a dam.",0,0,0.0,0.0,0.0,0.0
tile_0355,campo,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0356,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and a golf field.","The image shows a mix of land cover types, including trees, a road, and a field.",0,0,0.0,0.0,0.0,0.0
tile_0357,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in water.","The image shows a mix of land cover types, including trees, a building, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0358,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a road, and a roundabout.","The image shows a mix of land cover types, including trees, a road, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0359,campo,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0360,campo,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0361,campo,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0362,campo,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, a building, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0363,vegetacao cultivada,"The image shows a mix of land cover types, including trees, shrubs, and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0364,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0365,campo,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0366,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a building.",0,0,0.0,0.0,0.0,0.0
tile_0367,vegetacao cultivada,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0368,vegetacao cultivada,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a golf course.",0,0,0.0,0.0,0.0,0.0
tile_0369,floresta,"The image shows a mix of land cover types, including trees, grass, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0370,vegetacao cultivada,"The image shows a mix of land cover types, including trees, bushes, and grass, with some buildings and roads visible in the background.","The image shows a mix of land cover types, including trees, a bridge, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0371,floresta,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a dam, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0372,vegetacao cultivada,"The image shows a bridge and some trees in the center, with the bridge being the most prominent feature.","The image shows a mix of land cover types, including trees, buildings, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0373,vegetacao cultivada,The image shows a land cover type of trees at the bottom left.,"The image shows a mix of land cover types, including trees, a building, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0374,campo,"The image shows a mix of land cover types, including trees, shrubs, and a golf field.","The image shows a mix of land cover types, including trees, a road, and a golf field.",0,0,0.0,0.0,0.0,0.0
tile_0375,vegetacao cultivada,"The image shows a mix of land cover types, including trees, flowers, and possibly a building or other structures in the background.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0,0,0.0,0.0,0.0,0.0
tile_0376,vegetacao cultivada,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.",0,0,0.0,0.0,0.0,0.0
tile_0377,campo,"The image shows a coastal area with a mix of land cover types, including a large swimming-pool and a small swimming-pool.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0,0,0.0,0.0,0.0,0.0
